System timestamp: 2022-01-31 21:37:39.060305, Packet Type: 00, Millisec: 0, Sec: 0, Error Val: 251, Error Calc: 251, Error: False, Millideg: 9431, Degrees: 9
System timestamp: 2022-01-31 21:37:39.147303, Packet Type: 00, Millisec: 800, Sec: 0, Error Val: 125, Error Calc: 125, Error: False, Millideg: 16665, Degrees: 16
System timestamp: 2022-01-31 21:37:39.147303, Packet Type: 00, Millisec: 805, Sec: 0, Error Val: 63, Error Calc: 63, Error: False, Millideg: 17364, Degrees: 17
System timestamp: 2022-01-31 21:37:39.148303, Packet Type: 00, Millisec: 810, Sec: 0, Error Val: 62, Error Calc: 62, Error: False, Millideg: 16593, Degrees: 16
System timestamp: 2022-01-31 21:37:39.148303, Packet Type: 00, Millisec: 815, Sec: 0, Error Val: 127, Error Calc: 127, Error: False, Millideg: 17927, Degrees: 17
System timestamp: 2022-01-31 21:37:39.149303, Packet Type: 00, Millisec: 820, Sec: 0, Error Val: 197, Error Calc: 197, Error: False, Millideg: 17992, Degrees: 17
System timestamp: 2022-01-31 21:37:39.149303, Packet Type: 00, Millisec: 825, Sec: 0, Error Val: 237, Error Calc: 237, Error: False, Millideg: 16497, Degrees: 16
System timestamp: 2022-01-31 21:37:39.150303, Packet Type: 00, Millisec: 830, Sec: 0, Error Val: 116, Error Calc: 116, Error: False, Millideg: 16117, Degrees: 16
System timestamp: 2022-01-31 21:37:39.150303, Packet Type: 00, Millisec: 835, Sec: 0, Error Val: 128, Error Calc: 128, Error: False, Millideg: 17654, Degrees: 17
System timestamp: 2022-01-31 21:37:39.151302, Packet Type: 00, Millisec: 840, Sec: 0, Error Val: 93, Error Calc: 93, Error: False, Millideg: 16084, Degrees: 16
System timestamp: 2022-01-31 21:37:39.151302, Packet Type: 00, Millisec: 845, Sec: 0, Error Val: 20, Error Calc: 20, Error: False, Millideg: 17026, Degrees: 17
System timestamp: 2022-01-31 21:37:39.151302, Packet Type: 00, Millisec: 850, Sec: 0, Error Val: 135, Error Calc: 135, Error: False, Millideg: 17901, Degrees: 17
System timestamp: 2022-01-31 21:37:39.152302, Packet Type: 00, Millisec: 855, Sec: 0, Error Val: 94, Error Calc: 94, Error: False, Millideg: 16580, Degrees: 16
System timestamp: 2022-01-31 21:37:39.153304, Packet Type: 00, Millisec: 860, Sec: 0, Error Val: 246, Error Calc: 246, Error: False, Millideg: 17491, Degrees: 17
System timestamp: 2022-01-31 21:37:39.153304, Packet Type: 00, Millisec: 865, Sec: 0, Error Val: 87, Error Calc: 87, Error: False, Millideg: 17583, Degrees: 17
System timestamp: 2022-01-31 21:37:39.154303, Packet Type: 00, Millisec: 870, Sec: 0, Error Val: 150, Error Calc: 150, Error: False, Millideg: 17896, Degrees: 17
System timestamp: 2022-01-31 21:37:39.154303, Packet Type: 00, Millisec: 875, Sec: 0, Error Val: 42, Error Calc: 42, Error: False, Millideg: 17783, Degrees: 17
System timestamp: 2022-01-31 21:37:39.155303, Packet Type: 00, Millisec: 880, Sec: 0, Error Val: 194, Error Calc: 194, Error: False, Millideg: 16654, Degrees: 16
System timestamp: 2022-01-31 21:37:39.155303, Packet Type: 00, Millisec: 885, Sec: 0, Error Val: 107, Error Calc: 107, Error: False, Millideg: 16563, Degrees: 16
System timestamp: 2022-01-31 21:37:39.156303, Packet Type: 00, Millisec: 890, Sec: 0, Error Val: 248, Error Calc: 248, Error: False, Millideg: 17718, Degrees: 17
System timestamp: 2022-01-31 21:37:39.156303, Packet Type: 00, Millisec: 895, Sec: 0, Error Val: 7, Error Calc: 7, Error: False, Millideg: 17473, Degrees: 17
System timestamp: 2022-01-31 21:37:39.157303, Packet Type: 00, Millisec: 900, Sec: 0, Error Val: 56, Error Calc: 56, Error: False, Millideg: 17262, Degrees: 17
System timestamp: 2022-01-31 21:37:39.157303, Packet Type: 00, Millisec: 905, Sec: 0, Error Val: 214, Error Calc: 214, Error: False, Millideg: 17414, Degrees: 17
System timestamp: 2022-01-31 21:37:39.158303, Packet Type: 00, Millisec: 910, Sec: 0, Error Val: 47, Error Calc: 47, Error: False, Millideg: 17243, Degrees: 17
System timestamp: 2022-01-31 21:37:39.158303, Packet Type: 00, Millisec: 915, Sec: 0, Error Val: 204, Error Calc: 204, Error: False, Millideg: 17140, Degrees: 17
System timestamp: 2022-01-31 21:37:39.158303, Packet Type: 00, Millisec: 920, Sec: 0, Error Val: 32, Error Calc: 32, Error: False, Millideg: 17473, Degrees: 17
System timestamp: 2022-01-31 21:37:39.159303, Packet Type: 00, Millisec: 925, Sec: 0, Error Val: 153, Error Calc: 153, Error: False, Millideg: 17079, Degrees: 17
System timestamp: 2022-01-31 21:37:39.159303, Packet Type: 00, Millisec: 930, Sec: 0, Error Val: 120, Error Calc: 120, Error: False, Millideg: 17296, Degrees: 17
System timestamp: 2022-01-31 21:37:39.160302, Packet Type: 00, Millisec: 935, Sec: 0, Error Val: 230, Error Calc: 230, Error: False, Millideg: 16381, Degrees: 16
System timestamp: 2022-01-31 21:37:39.160302, Packet Type: 00, Millisec: 940, Sec: 0, Error Val: 82, Error Calc: 82, Error: False, Millideg: 17758, Degrees: 17
System timestamp: 2022-01-31 21:37:39.161301, Packet Type: 00, Millisec: 945, Sec: 0, Error Val: 250, Error Calc: 250, Error: False, Millideg: 16645, Degrees: 16
System timestamp: 2022-01-31 21:37:39.161301, Packet Type: 00, Millisec: 950, Sec: 0, Error Val: 16, Error Calc: 16, Error: False, Millideg: 17427, Degrees: 17
System timestamp: 2022-01-31 21:37:39.162303, Packet Type: 00, Millisec: 955, Sec: 0, Error Val: 146, Error Calc: 146, Error: False, Millideg: 17297, Degrees: 17
System timestamp: 2022-01-31 21:37:39.162303, Packet Type: 00, Millisec: 960, Sec: 0, Error Val: 99, Error Calc: 99, Error: False, Millideg: 17755, Degrees: 17
System timestamp: 2022-01-31 21:37:39.163304, Packet Type: 00, Millisec: 965, Sec: 0, Error Val: 219, Error Calc: 219, Error: False, Millideg: 17615, Degrees: 17
System timestamp: 2022-01-31 21:37:39.163304, Packet Type: 00, Millisec: 970, Sec: 0, Error Val: 152, Error Calc: 152, Error: False, Millideg: 17798, Degrees: 17
System timestamp: 2022-01-31 21:37:39.164302, Packet Type: 00, Millisec: 975, Sec: 0, Error Val: 114, Error Calc: 114, Error: False, Millideg: 16480, Degrees: 16
System timestamp: 2022-01-31 21:37:39.164302, Packet Type: 00, Millisec: 980, Sec: 0, Error Val: 240, Error Calc: 240, Error: False, Millideg: 16601, Degrees: 16
System timestamp: 2022-01-31 21:37:39.165301, Packet Type: 00, Millisec: 985, Sec: 0, Error Val: 39, Error Calc: 39, Error: False, Millideg: 16140, Degrees: 16
System timestamp: 2022-01-31 21:37:39.165301, Packet Type: 00, Millisec: 990, Sec: 0, Error Val: 7, Error Calc: 7, Error: False, Millideg: 17634, Degrees: 17
System timestamp: 2022-01-31 21:37:39.166303, Packet Type: 00, Millisec: 995, Sec: 0, Error Val: 201, Error Calc: 201, Error: False, Millideg: 16292, Degrees: 16
System timestamp: 2022-01-31 21:37:39.166303, Packet Type: 00, Millisec: 1000, Sec: 1, Error Val: 110, Error Calc: 110, Error: False, Millideg: 47562, Degrees: 47
System timestamp: 2022-01-31 21:37:39.167303, Packet Type: 00, Millisec: 1005, Sec: 1, Error Val: 174, Error Calc: 174, Error: False, Millideg: 47875, Degrees: 47
System timestamp: 2022-01-31 21:37:39.167303, Packet Type: 00, Millisec: 1010, Sec: 1, Error Val: 40, Error Calc: 40, Error: False, Millideg: 48247, Degrees: 48
System timestamp: 2022-01-31 21:37:39.169304, Packet Type: 00, Millisec: 1015, Sec: 1, Error Val: 214, Error Calc: 214, Error: False, Millideg: 47650, Degrees: 47
System timestamp: 2022-01-31 21:37:39.169304, Packet Type: 00, Millisec: 1020, Sec: 1, Error Val: 14, Error Calc: 14, Error: False, Millideg: 49741, Degrees: 49
System timestamp: 2022-01-31 21:37:39.171303, Packet Type: 00, Millisec: 1025, Sec: 1, Error Val: 113, Error Calc: 113, Error: False, Millideg: 49579, Degrees: 49
System timestamp: 2022-01-31 21:37:39.171303, Packet Type: 00, Millisec: 1030, Sec: 1, Error Val: 116, Error Calc: 116, Error: False, Millideg: 51362, Degrees: 51
System timestamp: 2022-01-31 21:37:39.172304, Packet Type: 00, Millisec: 1035, Sec: 1, Error Val: 90, Error Calc: 90, Error: False, Millideg: 48781, Degrees: 48
System timestamp: 2022-01-31 21:37:39.172304, Packet Type: 00, Millisec: 1040, Sec: 1, Error Val: 163, Error Calc: 163, Error: False, Millideg: 47319, Degrees: 47
System timestamp: 2022-01-31 21:37:39.173304, Packet Type: 00, Millisec: 1045, Sec: 1, Error Val: 195, Error Calc: 195, Error: False, Millideg: 50406, Degrees: 50
System timestamp: 2022-01-31 21:37:39.173304, Packet Type: 00, Millisec: 1050, Sec: 1, Error Val: 220, Error Calc: 220, Error: False, Millideg: 51191, Degrees: 51
System timestamp: 2022-01-31 21:37:39.174303, Packet Type: 00, Millisec: 1055, Sec: 1, Error Val: 146, Error Calc: 146, Error: False, Millideg: 47797, Degrees: 47
System timestamp: 2022-01-31 21:37:39.174303, Packet Type: 00, Millisec: 1060, Sec: 1, Error Val: 194, Error Calc: 194, Error: False, Millideg: 47585, Degrees: 47
System timestamp: 2022-01-31 21:37:39.175304, Packet Type: 00, Millisec: 1065, Sec: 1, Error Val: 232, Error Calc: 232, Error: False, Millideg: 48638, Degrees: 48
System timestamp: 2022-01-31 21:37:39.175304, Packet Type: 00, Millisec: 1070, Sec: 1, Error Val: 37, Error Calc: 37, Error: False, Millideg: 47163, Degrees: 47
System timestamp: 2022-01-31 21:37:39.176304, Packet Type: 00, Millisec: 1075, Sec: 1, Error Val: 169, Error Calc: 169, Error: False, Millideg: 49585, Degrees: 49
System timestamp: 2022-01-31 21:37:39.176304, Packet Type: 00, Millisec: 1080, Sec: 1, Error Val: 84, Error Calc: 84, Error: False, Millideg: 49240, Degrees: 49
System timestamp: 2022-01-31 21:37:39.177304, Packet Type: 00, Millisec: 1085, Sec: 1, Error Val: 205, Error Calc: 205, Error: False, Millideg: 50631, Degrees: 50
System timestamp: 2022-01-31 21:37:39.177304, Packet Type: 00, Millisec: 1090, Sec: 1, Error Val: 32, Error Calc: 32, Error: False, Millideg: 51473, Degrees: 51
System timestamp: 2022-01-31 21:37:39.178304, Packet Type: 00, Millisec: 1095, Sec: 1, Error Val: 223, Error Calc: 223, Error: False, Millideg: 47069, Degrees: 47
System timestamp: 2022-01-31 21:37:39.178304, Packet Type: 00, Millisec: 1100, Sec: 1, Error Val: 26, Error Calc: 26, Error: False, Millideg: 49162, Degrees: 49
System timestamp: 2022-01-31 21:37:39.179303, Packet Type: 00, Millisec: 1105, Sec: 1, Error Val: 76, Error Calc: 76, Error: False, Millideg: 47677, Degrees: 47
System timestamp: 2022-01-31 21:37:39.179303, Packet Type: 00, Millisec: 1110, Sec: 1, Error Val: 144, Error Calc: 144, Error: False, Millideg: 50545, Degrees: 50
System timestamp: 2022-01-31 21:37:39.180303, Packet Type: 00, Millisec: 1115, Sec: 1, Error Val: 119, Error Calc: 119, Error: False, Millideg: 47965, Degrees: 47
System timestamp: 2022-01-31 21:37:39.180303, Packet Type: 00, Millisec: 1120, Sec: 1, Error Val: 189, Error Calc: 189, Error: False, Millideg: 49305, Degrees: 49
System timestamp: 2022-01-31 21:37:39.181302, Packet Type: 00, Millisec: 1125, Sec: 1, Error Val: 206, Error Calc: 206, Error: False, Millideg: 49062, Degrees: 49
System timestamp: 2022-01-31 21:37:39.181302, Packet Type: 00, Millisec: 1130, Sec: 1, Error Val: 183, Error Calc: 183, Error: False, Millideg: 51839, Degrees: 51
System timestamp: 2022-01-31 21:37:39.182303, Packet Type: 00, Millisec: 1135, Sec: 1, Error Val: 69, Error Calc: 69, Error: False, Millideg: 51975, Degrees: 51
System timestamp: 2022-01-31 21:37:39.182303, Packet Type: 00, Millisec: 1140, Sec: 1, Error Val: 189, Error Calc: 189, Error: False, Millideg: 50050, Degrees: 50
System timestamp: 2022-01-31 21:37:39.182303, Packet Type: 00, Millisec: 1145, Sec: 1, Error Val: 128, Error Calc: 128, Error: False, Millideg: 47179, Degrees: 47
System timestamp: 2022-01-31 21:37:39.183303, Packet Type: 00, Millisec: 1150, Sec: 1, Error Val: 89, Error Calc: 89, Error: False, Millideg: 50705, Degrees: 50
System timestamp: 2022-01-31 21:37:39.183303, Packet Type: 00, Millisec: 1155, Sec: 1, Error Val: 143, Error Calc: 143, Error: False, Millideg: 47184, Degrees: 47
System timestamp: 2022-01-31 21:37:39.184303, Packet Type: 00, Millisec: 1160, Sec: 1, Error Val: 79, Error Calc: 79, Error: False, Millideg: 47115, Degrees: 47
System timestamp: 2022-01-31 21:37:39.185309, Packet Type: 00, Millisec: 1165, Sec: 1, Error Val: 158, Error Calc: 158, Error: False, Millideg: 49229, Degrees: 49
System timestamp: 2022-01-31 21:37:39.186304, Packet Type: 00, Millisec: 1170, Sec: 1, Error Val: 167, Error Calc: 167, Error: False, Millideg: 51528, Degrees: 51
System timestamp: 2022-01-31 21:37:39.187302, Packet Type: 00, Millisec: 1175, Sec: 1, Error Val: 86, Error Calc: 86, Error: False, Millideg: 47617, Degrees: 47
System timestamp: 2022-01-31 21:37:39.187302, Packet Type: 00, Millisec: 1180, Sec: 1, Error Val: 59, Error Calc: 59, Error: False, Millideg: 49116, Degrees: 49
System timestamp: 2022-01-31 21:37:39.188305, Packet Type: 00, Millisec: 1185, Sec: 1, Error Val: 221, Error Calc: 221, Error: False, Millideg: 50292, Degrees: 50
System timestamp: 2022-01-31 21:37:39.189306, Packet Type: 00, Millisec: 1190, Sec: 1, Error Val: 57, Error Calc: 57, Error: False, Millideg: 47064, Degrees: 47
System timestamp: 2022-01-31 21:37:39.190302, Packet Type: 00, Millisec: 1195, Sec: 1, Error Val: 66, Error Calc: 66, Error: False, Millideg: 50638, Degrees: 50
System timestamp: 2022-01-31 21:37:39.190302, Packet Type: 00, Millisec: 1200, Sec: 1, Error Val: 133, Error Calc: 133, Error: False, Millideg: 48404, Degrees: 48
System timestamp: 2022-01-31 21:37:39.191302, Packet Type: 00, Millisec: 1205, Sec: 1, Error Val: 65, Error Calc: 65, Error: False, Millideg: 47312, Degrees: 47
System timestamp: 2022-01-31 21:37:39.192306, Packet Type: 00, Millisec: 1210, Sec: 1, Error Val: 219, Error Calc: 219, Error: False, Millideg: 49755, Degrees: 49
System timestamp: 2022-01-31 21:37:39.193304, Packet Type: 00, Millisec: 1215, Sec: 1, Error Val: 121, Error Calc: 121, Error: False, Millideg: 48633, Degrees: 48
System timestamp: 2022-01-31 21:37:39.193304, Packet Type: 00, Millisec: 1220, Sec: 1, Error Val: 70, Error Calc: 70, Error: False, Millideg: 51382, Degrees: 51
System timestamp: 2022-01-31 21:37:39.194304, Packet Type: 00, Millisec: 1225, Sec: 1, Error Val: 224, Error Calc: 224, Error: False, Millideg: 50255, Degrees: 50
System timestamp: 2022-01-31 21:37:39.195305, Packet Type: 00, Millisec: 1230, Sec: 1, Error Val: 187, Error Calc: 187, Error: False, Millideg: 48938, Degrees: 48
System timestamp: 2022-01-31 21:37:39.196302, Packet Type: 00, Millisec: 1235, Sec: 1, Error Val: 50, Error Calc: 50, Error: False, Millideg: 47777, Degrees: 47
System timestamp: 2022-01-31 21:37:39.196302, Packet Type: 00, Millisec: 1240, Sec: 1, Error Val: 174, Error Calc: 174, Error: False, Millideg: 49680, Degrees: 49
System timestamp: 2022-01-31 21:37:39.197302, Packet Type: 00, Millisec: 1245, Sec: 1, Error Val: 91, Error Calc: 91, Error: False, Millideg: 50103, Degrees: 50
System timestamp: 2022-01-31 21:37:39.198303, Packet Type: 00, Millisec: 1250, Sec: 1, Error Val: 79, Error Calc: 79, Error: False, Millideg: 50341, Degrees: 50
System timestamp: 2022-01-31 21:37:39.199304, Packet Type: 00, Millisec: 1255, Sec: 1, Error Val: 230, Error Calc: 230, Error: False, Millideg: 51251, Degrees: 51
System timestamp: 2022-01-31 21:37:39.199304, Packet Type: 00, Millisec: 1260, Sec: 1, Error Val: 161, Error Calc: 161, Error: False, Millideg: 51178, Degrees: 51
System timestamp: 2022-01-31 21:37:39.200303, Packet Type: 00, Millisec: 1265, Sec: 1, Error Val: 34, Error Calc: 34, Error: False, Millideg: 50791, Degrees: 50
System timestamp: 2022-01-31 21:37:39.200303, Packet Type: 00, Millisec: 1270, Sec: 1, Error Val: 253, Error Calc: 253, Error: False, Millideg: 48454, Degrees: 48
System timestamp: 2022-01-31 21:37:39.201303, Packet Type: 00, Millisec: 1275, Sec: 1, Error Val: 222, Error Calc: 222, Error: False, Millideg: 49948, Degrees: 49
System timestamp: 2022-01-31 21:37:39.201303, Packet Type: 00, Millisec: 1280, Sec: 1, Error Val: 209, Error Calc: 209, Error: False, Millideg: 47124, Degrees: 47
System timestamp: 2022-01-31 21:37:39.202303, Packet Type: 00, Millisec: 1285, Sec: 1, Error Val: 36, Error Calc: 36, Error: False, Millideg: 48987, Degrees: 48
System timestamp: 2022-01-31 21:37:39.202303, Packet Type: 00, Millisec: 1290, Sec: 1, Error Val: 96, Error Calc: 96, Error: False, Millideg: 48277, Degrees: 48
System timestamp: 2022-01-31 21:37:39.203303, Packet Type: 00, Millisec: 1295, Sec: 1, Error Val: 250, Error Calc: 250, Error: False, Millideg: 51230, Degrees: 51
System timestamp: 2022-01-31 21:37:39.203303, Packet Type: 00, Millisec: 1300, Sec: 1, Error Val: 3, Error Calc: 3, Error: False, Millideg: 47154, Degrees: 47
System timestamp: 2022-01-31 21:37:39.204301, Packet Type: 00, Millisec: 1305, Sec: 1, Error Val: 147, Error Calc: 147, Error: False, Millideg: 51373, Degrees: 51
System timestamp: 2022-01-31 21:37:39.204301, Packet Type: 00, Millisec: 1310, Sec: 1, Error Val: 162, Error Calc: 162, Error: False, Millideg: 47813, Degrees: 47
System timestamp: 2022-01-31 21:37:39.205306, Packet Type: 00, Millisec: 1315, Sec: 1, Error Val: 46, Error Calc: 46, Error: False, Millideg: 51262, Degrees: 51
System timestamp: 2022-01-31 21:37:39.205306, Packet Type: 00, Millisec: 1320, Sec: 1, Error Val: 53, Error Calc: 53, Error: False, Millideg: 50754, Degrees: 50
System timestamp: 2022-01-31 21:37:39.206302, Packet Type: 00, Millisec: 1325, Sec: 1, Error Val: 15, Error Calc: 15, Error: False, Millideg: 48161, Degrees: 48
System timestamp: 2022-01-31 21:37:39.206302, Packet Type: 00, Millisec: 1330, Sec: 1, Error Val: 159, Error Calc: 159, Error: False, Millideg: 47280, Degrees: 47
System timestamp: 2022-01-31 21:37:39.207301, Packet Type: 00, Millisec: 1335, Sec: 1, Error Val: 143, Error Calc: 143, Error: False, Millideg: 47004, Degrees: 47
System timestamp: 2022-01-31 21:37:39.207301, Packet Type: 00, Millisec: 1340, Sec: 1, Error Val: 132, Error Calc: 132, Error: False, Millideg: 50303, Degrees: 50
System timestamp: 2022-01-31 21:37:39.208308, Packet Type: 00, Millisec: 1345, Sec: 1, Error Val: 193, Error Calc: 193, Error: False, Millideg: 50614, Degrees: 50
System timestamp: 2022-01-31 21:37:39.208308, Packet Type: 00, Millisec: 1350, Sec: 1, Error Val: 135, Error Calc: 135, Error: False, Millideg: 47491, Degrees: 47
System timestamp: 2022-01-31 21:37:39.209306, Packet Type: 00, Millisec: 1355, Sec: 1, Error Val: 150, Error Calc: 150, Error: False, Millideg: 51836, Degrees: 51
System timestamp: 2022-01-31 21:37:39.209306, Packet Type: 00, Millisec: 1360, Sec: 1, Error Val: 110, Error Calc: 110, Error: False, Millideg: 48986, Degrees: 48
System timestamp: 2022-01-31 21:37:39.210302, Packet Type: 00, Millisec: 1365, Sec: 1, Error Val: 51, Error Calc: 51, Error: False, Millideg: 50707, Degrees: 50
System timestamp: 2022-01-31 21:37:39.210302, Packet Type: 00, Millisec: 1370, Sec: 1, Error Val: 8, Error Calc: 8, Error: False, Millideg: 48110, Degrees: 48
System timestamp: 2022-01-31 21:37:39.211303, Packet Type: 00, Millisec: 1375, Sec: 1, Error Val: 133, Error Calc: 133, Error: False, Millideg: 47974, Degrees: 47
System timestamp: 2022-01-31 21:37:39.211303, Packet Type: 00, Millisec: 1380, Sec: 1, Error Val: 204, Error Calc: 204, Error: False, Millideg: 47530, Degrees: 47
System timestamp: 2022-01-31 21:37:39.212305, Packet Type: 00, Millisec: 1385, Sec: 1, Error Val: 70, Error Calc: 70, Error: False, Millideg: 48156, Degrees: 48
System timestamp: 2022-01-31 21:37:39.212305, Packet Type: 00, Millisec: 1390, Sec: 1, Error Val: 202, Error Calc: 202, Error: False, Millideg: 47773, Degrees: 47
System timestamp: 2022-01-31 21:37:39.213303, Packet Type: 00, Millisec: 1395, Sec: 1, Error Val: 7, Error Calc: 7, Error: False, Millideg: 47574, Degrees: 47
System timestamp: 2022-01-31 21:37:39.213303, Packet Type: 00, Millisec: 1400, Sec: 1, Error Val: 129, Error Calc: 129, Error: False, Millideg: 47180, Degrees: 47
